Age,Career_Level,Employment_Status,Income,Financial_Status,Location,Housing,Food,Transportation,Dependents,Education_Cost,Total_Invested_Amount,Emergency_Fund,Tax,Monthly_Savings,Expected_ROI,Healthcare_Cost,Debt,Cost_of_Living,Inflation_Rate,Retirement_Age,Life_Expectancy,Savings_Rate,Desired_Expenses
22,Entry-Level,Employed,3249,Low Income,Urban,1624.5,413.69,259.92,0,0.0,102.97,12180.29,436.52,514.37,0.14836934583710645,129.96,429.67,2428.07,2.17,65,83,505.87,2432.03
44,Mid-Career,Employed,11484,High Income,Suburban,4593.6,691.54,689.04,3,6053.62532715453,3512.51,23216.45,1641.51,3868.31,0.060441354018737264,918.7200000000001,1765.49,6892.900000000001,2.75,65,85,2256.6,7636.78
53,Late-Career,Employed,17781,High Income,Urban,8890.5,2373.68,1422.48,1,6805.116410459119,3151.1,38874.04,2110.65,2983.69,0.030782821635180847,1422.48,1832.5,14109.14,2.26,65,84,3653.93,9700.02
22,Mid-Career,Employed,8867,Middle Income,Urban,4433.5,1654.95,709.36,0,0.0,102.79,39648.38,1100.91,968.28,0.04614612410140396,354.68000000000006,1712.72,7152.49,2.19,65,78,2033.5,6206.96
23,Mid-Career,Employed,13995,High Income,Urban,6997.5,1207.61,1119.6,2,1196.014701113605,1189.1,32721.72,1955.37,2714.92,0.14156725701824444,559.8000000000001,1602.93,9884.51,1.54,65,82,2769.86,8810.17
47,Entry-Level,Employed,2856,Low Income,Urban,1428.0,578.12,228.48,3,8648.440852790405,947.85,6767.88,427.9,193.5,0.06755423520227667,228.48000000000002,99.34,2463.08,2.8,65,88,519.26,1498.74
38,Mid-Career,Employed,10283,High Income,Rural,3084.9,1793.24,411.32,0,0.0,3063.39,19631.27,1172.15,3821.39,0.09506750397448631,822.64,2470.59,6112.1,3.15,65,87,2428.35,5330.28
41,Mid-Career,Employed,7671,Middle Income,Urban,3835.5,869.03,613.68,3,1815.0690892389714,3755.82,19704.43,961.48,1391.31,0.08685912663262452,613.6800000000001,116.47,5931.89,2.04,65,87,1884.88,2982.71
39,Entry-Level,Unemployed,3768,Low Income,Urban,1884.0,538.54,301.44,2,3654.1447497556906,617.64,11620.54,578.66,465.36,0.055385780550303534,376.8,606.17,3100.78,1.73,65,87,433.36,1768.73
39,Entry-Level,Employed,5028,Middle Income,Urban,2514.0,1156.02,402.24,2,1835.8773318139752,950.57,23460.98,389.77,565.97,0.06945907129426541,402.24,884.62,4474.5,2.9,65,82,1274.48,2682.0
22,Entry-Level,Unemployed,4007,Middle Income,Suburban,1602.8,748.02,240.42,2,3798.088281293052,270.78,14608.26,425.54,990.22,0.14844349762741982,200.35,1022.95,2791.5899999999997,1.68,65,87,735.92,2299.27
47,Entry-Level,Unemployed,4038,Middle Income,Urban,2019.0,607.47,323.04,2,359.8456245253965,1229.96,12891.38,602.94,485.55,0.10109619637277298,403.8,298.2,3353.3100000000004,3.11,65,86,1130.25,1714.61
49,Entry-Level,Employed,4572,Middle Income,Suburban,1828.8,631.47,274.32,1,2522.4947958731314,1260.69,11574.7,648.54,1188.87,0.082980293921048,365.76,719.34,3100.3500000000004,2.05,65,84,765.77,2593.68
32,Entry-Level,Employed,3135,Low Income,Urban,1567.5,482.26,250.8,2,5571.164468723358,467.3,10732.18,408.96,425.48,0.1141965119743595,250.8,488.86,2551.3600000000006,1.95,65,84,471.11,1504.55
34,Entry-Level,Employed,2660,Low Income,Urban,1330.0,330.94,212.8,1,2885.877417137688,214.54,6989.73,295.33,490.93,0.11849182871591078,212.8,366.49,2086.54,2.62,65,87,618.19,1208.36
22,Entry-Level,Employed,2455,Low Income,Urban,1227.5,109.89,196.4,0,0.0,458.84,4841.49,251.3,669.91,0.08799827698352423,98.2,651.5,1631.9900000000002,1.98,65,79,752.56,1568.58
41,Late-Career,Employed,5168,Middle Income,Rural,1550.4,1302.9,206.72,2,3950.517209434623,984.77,17802.19,559.05,1548.93,0.07159155694227694,413.44,1023.6,3473.46,2.15,65,85,614.28,3034.03
41,Mid-Career,Employed,13668,High Income,Rural,4100.4,2156.35,546.72,4,5341.323258635321,3908.67,24221.01,2063.32,4801.21,0.09117256034140171,1093.44,151.66,7896.91,2.68,65,80,3306.56,7395.3
34,Mid-Career,Employed,4190,Middle Income,Urban,2095.0,711.91,335.2,2,-310.44942437886584,392.1,11296.52,450.14,597.75,0.09000880672783244,335.20000000000005,1116.13,3477.3099999999995,1.29,65,86,955.39,2672.31
48,Mid-Career,Employed,6836,Middle Income,Suburban,2734.4,1005.61,410.16,0,0.0,2225.79,18332.88,834.19,1851.64,0.06922456522997596,546.88,1155.45,4697.05,3.32,65,83,1356.05,2520.69
30,Mid-Career,Employed,6669,Middle Income,Rural,2000.7,755.23,266.76,1,2463.7217215164737,579.06,13526.05,699.75,2946.56,0.08094083891135007,533.52,1282.99,3556.2100000000005,2.52,65,86,2025.15,2540.1
41,Entry-Level,Employed,3807,Low Income,Urban,1903.5,535.66,304.56,5,3333.275790623677,1618.72,8382.89,521.01,542.27,0.09512755975255985,304.56,642.2,3048.2799999999997,1.85,65,86,397.21,1905.29
22,Mid-Career,Employed,9947,Middle Income,Rural,2984.1,696.59,397.88,0,0.0,1258.73,14046.04,1086.47,4781.96,0.09028057447898269,397.88000000000005,2842.85,4476.45,1.99,65,84,2542.67,5316.64
34,Mid-Career,Employed,10081,High Income,Urban,5040.5,2659.92,806.48,4,611.6266971763116,536.39,35171.48,1190.04,384.06,0.11506704161055922,806.48,1075.33,9313.38,3.0,65,87,2506.57,6700.29
32,Mid-Career,Employed,5750,Middle Income,Rural,1725.0,507.58,230.0,3,974.711117113821,265.68,12438.96,496.41,2791.01,0.051330381601187046,460.0,749.02,2922.58,2.8,65,89,1494.26,2621.08
37,Mid-Career,Employed,6998,Middle Income,Suburban,2799.2,688.61,419.88,4,-870.8599194276126,2003.93,14400.84,613.95,2476.36,0.09566229039985012,559.84,867.83,4467.53,3.19,65,85,1774.25,3212.22
30,Entry-Level,Employed,3782,Low Income,Rural,1134.6,484.05,151.28,3,1901.6821164724472,765.03,7555.91,454.42,1557.65,0.10394654920532488,302.56,786.65,2072.49,2.16,65,79,800.91,2697.86
33,Entry-Level,Unemployed,3251,Low Income,Suburban,1300.4,697.03,195.06,2,5660.864688757632,411.31,10243.39,303.96,754.55,0.09068112280489359,325.1,569.7,2517.59,2.65,65,82,600.61,1259.81
44,Entry-Level,Employed,5107,Middle Income,Urban,2553.5,769.75,408.56,1,2758.825623053061,1394.07,21143.61,827.85,547.34,0.05937317694660555,408.56,662.8,4140.37,2.71,65,80,865.54,3587.04
29,Mid-Career,Employed,8972,Middle Income,Rural,2691.6,791.27,358.88,0,0.0,422.8,15283.29,706.72,4423.53,0.052442619678104284,358.88000000000005,2552.15,4200.63,2.85,65,78,2058.05,4946.29
22,Mid-Career,Employed,9704,Middle Income,Urban,4852.0,2064.2,776.32,0,0.0,1272.85,26159.76,1009.18,1002.3,0.11069431314008477,388.16,1919.75,8080.679999999999,3.06,65,83,1937.77,4204.51
55,Entry-Level,Employed,4162,Middle Income,Urban,2081.0,776.42,332.96,0,0.0,1637.6,14254.03,500.83,470.79,0.03594412643252321,332.96000000000004,322.11,3523.34,2.14,65,89,788.54,1604.82
51,Late-Career,Employed,20000,High Income,Suburban,8000.0,3538.43,1200.0,1,749.6277965376767,6739.85,66751.47,2253.95,5007.62,0.03201148455982704,1600.0,1838.56,14338.43,2.44,65,86,3446.3,10439.56
22,Mid-Career,Employed,8043,Middle Income,Suburban,3217.2,1494.28,482.58,0,0.0,411.55,17294.03,787.55,2061.39,0.1311618117832655,321.72,2727.56,5515.78,2.19,65,79,1444.67,5211.01
43,Entry-Level,Employed,2203,Low Income,Rural,660.9,594.19,88.12,3,652.2533473879425,651.76,5740.95,222.15,637.64,0.060384377044345405,176.24,57.88,1519.45,2.47,65,86,526.19,1207.12
28,Entry-Level,Employed,3899,Low Income,Urban,1949.5,1010.83,311.92,1,5225.268610406603,307.27,9991.34,390.63,236.12,0.11436043541952812,155.96,883.41,3428.21,2.85,65,85,783.43,2680.94
38,Entry-Level,Unemployed,2848,Low Income,Suburban,1139.2,329.41,170.88,0,0.0,496.05,5083.53,325.43,883.08,0.06734638775698393,284.8,783.25,1924.2900000000002,1.67,65,88,741.79,1946.0
38,Entry-Level,Unemployed,2971,Low Income,Suburban,1188.4,686.88,178.26,1,3171.189407889051,1080.42,9135.91,472.5,444.96,0.0460741284189521,297.1,650.75,2350.64,3.05,65,86,393.2,1992.96
32,Entry-Level,Employed,4086,Middle Income,Urban,2043.0,691.18,326.88,3,2443.254064784212,94.45,11921.58,496.69,528.25,0.05268311091603634,326.88000000000005,1193.39,3387.94,1.93,65,82,943.98,2766.97
25,Entry-Level,Employed,4738,Middle Income,Urban,2369.0,828.94,379.04,0,0.0,607.6,19799.74,680.65,480.37,0.07319257096065968,189.52,1163.13,3766.5,2.35,65,79,708.78,2226.76
26,Entry-Level,Employed,3521,Low Income,Urban,1760.5,230.23,281.68,0,0.0,472.6,10922.25,458.22,790.37,0.14760698971099273,140.84,774.1,2413.25,3.12,65,87,917.08,2349.19
24,Entry-Level,Employed,3808,Low Income,Urban,1904.0,538.76,304.64,0,0.0,213.32,11983.61,541.79,518.81,0.02618692533711385,152.32000000000002,818.96,2899.7200000000003,2.66,65,87,996.91,3311.67
25,Late-Career,Employed,20000,High Income,Rural,6000.0,2187.18,800.0,0,0.0,1179.67,37960.11,1280.01,9732.81,0.09579466210523968,800.0,3825.21,9787.18,2.67,65,83,2589.75,13932.04
34,Entry-Level,Unemployed,3740,Low Income,Suburban,1496.0,715.85,224.4,1,2575.8206601591487,332.29,10942.99,426.03,877.72,0.13516824878824205,374.0,916.31,2810.25,1.91,65,84,604.84,1839.49
26,Mid-Career,Employed,15305,High Income,Suburban,6122.0,3115.39,918.3,1,4084.406013818097,1746.33,31699.12,2236.71,2912.6,0.09720218003374706,612.2,2990.47,10767.89,1.98,65,80,2507.87,7086.24
43,Mid-Career,Employed,9196,Middle Income,Rural,2758.8,425.55,367.84,1,2324.2444490523867,3360.58,20170.68,998.37,4645.44,0.0993690257872058,735.6800000000001,1420.14,4287.870000000001,2.97,65,83,2419.73,5214.94
52,Late-Career,Employed,6196,Middle Income,Urban,3098.0,922.57,495.68,1,3004.463244324804,2038.43,27074.51,961.93,717.82,0.041555794692306386,495.68000000000006,76.1,5011.93,2.21,65,83,1055.15,4124.12
28,Entry-Level,Employed,4253,Middle Income,Rural,1275.9,876.51,170.12,0,0.0,800.2,8232.12,636.58,1293.89,0.08940639459992661,170.12,569.73,2492.6499999999996,2.25,65,85,997.33,2453.13
37,Entry-Level,Employed,3881,Low Income,Urban,1940.5,545.92,310.48,0,0.0,955.2,9400.8,429.31,654.79,0.04901299817597339,310.48,740.77,3107.38,2.98,65,78,647.9,1490.0
40,Late-Career,Employed,20000,High Income,Rural,6000.0,3729.06,800.0,1,1621.7764045564195,5625.88,36122.39,2198.73,7272.21,0.04296057509900052,1600.0,374.18,12129.06,1.98,65,81,5075.45,13274.02
40,Late-Career,Employed,18365,High Income,Urban,9182.5,3077.21,1469.2,5,3935.380207717771,5684.82,68412.27,1831.5,2804.59,0.06592400886709676,1469.2,1020.8,15198.11,2.63,65,78,4751.66,12685.29
35,Late-Career,Employed,14307,High Income,Rural,4292.1,2390.46,572.28,5,5621.211825626926,2819.04,36160.46,1536.69,5515.47,0.07431820832257618,1144.5600000000002,1873.9,8399.4,2.52,65,85,4055.96,5985.1
43,Entry-Level,Employed,2275,Low Income,Urban,1137.5,310.39,182.0,1,5342.203943339118,734.13,9035.74,216.92,428.19,0.0782350024794453,182.0,286.92,1811.8899999999999,2.5,65,79,435.5,1579.13
40,Entry-Level,Employed,3290,Low Income,Urban,1645.0,293.37,263.2,0,0.0,421.47,11570.31,423.02,665.41,0.04076475158453596,263.2,530.06,2464.7699999999995,2.24,65,85,658.46,1869.44
22,Mid-Career,Employed,4948,Middle Income,Suburban,1979.2,464.73,296.88,0,0.0,464.15,11919.97,449.67,1757.52,0.08428470489059815,197.92000000000002,1676.79,2938.7300000000005,2.21,65,80,955.18,3083.13
45,Late-Career,Employed,12097,High Income,Urban,6048.5,2243.6,967.76,2,2363.6829967641424,3685.52,44804.44,1597.71,1239.43,0.0462889085703299,967.7600000000001,1199.14,10227.62,1.96,65,85,2435.36,7568.61
45,Mid-Career,Employed,9265,Middle Income,Suburban,3706.0,1398.76,555.9,3,4201.466030291183,2296.89,28670.42,1228.18,2376.16,0.030221554878588464,741.2,234.12,6401.86,2.74,65,83,1655.84,5496.08
25,Mid-Career,Unemployed,12509,High Income,Urban,6254.5,1789.72,1000.72,0,0.0,405.74,41047.83,1085.48,2378.58,0.06975960330487967,625.45,1298.89,9670.390000000001,2.17,65,78,3162.94,6131.03
35,Entry-Level,Employed,3894,Low Income,Suburban,1557.6,501.57,233.64,3,3283.959827748011,1076.85,10150.16,587.98,1013.21,0.04498199268088363,311.52,680.11,2604.33,2.98,65,84,630.7,2433.74
43,Mid-Career,Employed,3912,Low Income,Urban,1956.0,527.11,312.96,2,3627.446365793814,1442.85,13799.42,509.62,606.31,0.07043190320705014,312.96000000000004,741.29,3109.03,2.39,65,84,754.12,2178.63
32,Entry-Level,Employed,3944,Low Income,Urban,1972.0,798.05,315.52,0,0.0,419.41,14417.09,532.42,326.01,0.12816726496118674,315.52,923.6,3401.09,1.97,65,83,826.78,2364.13
47,Entry-Level,Employed,4696,Middle Income,Urban,2348.0,625.68,375.68,0,0.0,1077.48,16518.46,492.27,854.37,0.030535867402494664,375.68000000000006,104.03,3725.04,2.38,65,78,1054.36,2390.62
63,Mid-Career,Employed,5670,Middle Income,Urban,2835.0,470.31,453.6,0,0.0,1221.3,18187.73,750.98,1160.11,0.05359718213000896,680.4000000000001,114.8,4439.3099999999995,2.29,65,82,796.4,3454.56
25,Mid-Career,Employed,7097,Middle Income,Urban,3548.5,1328.43,567.76,0,0.0,717.63,28081.48,1011.52,640.79,0.19852354603863653,283.88000000000005,1054.8,5728.570000000001,3.0,65,78,1332.15,3902.85
22,Entry-Level,Employed,3514,Low Income,Urban,1757.0,491.1,281.12,1,5720.336261656026,178.04,12465.03,414.75,570.03,0.12349912711266141,140.56,955.62,2669.7799999999997,2.32,65,78,706.68,1404.41
38,Entry-Level,Employed,2715,Low Income,Urban,1357.5,411.51,217.2,0,0.0,830.77,9055.58,434.5,294.29,0.047545388379925044,217.20000000000002,393.8,2203.41,2.36,65,83,651.91,1711.91
43,Mid-Career,Employed,9444,Middle Income,Urban,4722.0,2175.7,755.52,1,4699.169062093235,2950.07,38613.48,1141.6,649.18,0.03897341963953442,755.52,1322.97,8408.74,3.21,65,85,1787.94,6724.62
32,Entry-Level,Employed,3379,Low Income,Suburban,1351.6,503.38,202.74,0,0.0,170.89,8947.88,482.57,838.71,0.09626630110856735,270.32,654.8,2328.0400000000004,2.75,65,78,658.54,2066.6
52,Mid-Career,Employed,8758,Middle Income,Rural,2627.4,1440.33,350.32,2,7837.5555586269265,3379.07,16457.3,1102.28,3237.67,0.053854377816563825,700.64,274.35,5118.6900000000005,3.33,65,79,1811.78,4592.86
22,Entry-Level,Employed,2612,Low Income,Urban,1306.0,237.83,208.96,0,0.0,323.42,5265.83,344.03,515.18,0.10478179593328667,104.48,787.23,1857.27,3.13,65,82,659.43,1596.62
43,Mid-Career,Employed,6187,Middle Income,Suburban,2474.8,860.1,371.22,0,0.0,673.67,17344.24,535.63,1945.25,0.01560021824887247,494.96000000000004,762.7,4201.08,2.06,65,85,602.75,2790.46
27,Mid-Career,Employed,9667,Middle Income,Suburban,3866.8,1744.66,580.02,1,-944.178053287636,1650.74,29545.53,1231.78,2243.74,0.09659254395307634,386.68000000000006,2057.87,6578.16,2.99,65,88,1984.66,6480.94
55,Entry-Level,Employed,3127,Low Income,Urban,1563.5,225.87,250.16,0,0.0,1501.44,12066.16,329.27,758.2,0.03712297111870884,250.16,84.37,2289.69,3.26,65,81,808.23,2139.22
58,Entry-Level,Employed,5226,Middle Income,Suburban,2090.4,836.38,313.56,0,0.0,2624.59,13234.96,538.65,1447.01,0.03750227387959617,418.08000000000004,499.7,3658.42,3.27,65,82,829.06,2854.61
25,Entry-Level,Employed,3100,Low Income,Urban,1550.0,480.62,248.0,1,3889.707075114976,363.85,9530.1,480.13,341.25,0.0717539823919677,124.0,468.87,2402.62,2.99,65,87,503.31,1767.93
28,Entry-Level,Unemployed,3724,Low Income,Suburban,1489.6,566.29,223.44,0,0.0,188.43,8217.89,430.96,1013.71,0.05919929271068217,186.2,1035.75,2465.5299999999997,2.98,65,82,972.75,1489.56
45,Late-Career,Employed,19662,High Income,Urban,9831.0,3968.93,1572.96,3,1117.1936619959504,2394.61,49371.62,1964.9,2324.21,0.046674732272784174,1572.96,2041.37,16945.85,2.35,65,80,3589.21,12568.27
30,Entry-Level,Unemployed,2081,Low Income,Suburban,832.4,346.95,124.86,2,5241.934047228755,187.39,6936.33,234.77,542.02,0.07115584559468481,208.1,289.42,1512.3099999999997,2.08,65,83,382.94,1078.27
34,Late-Career,Employed,6195,Middle Income,Suburban,2478.0,1387.08,371.7,3,4611.1494056123465,676.75,15883.87,582.27,1375.95,0.09844861628319188,495.6,1279.18,4732.38,2.32,65,82,1324.86,1062.49
35,Entry-Level,Employed,2000,Low Income,Urban,1000.0,200.64,160.0,3,4951.646674577127,560.39,6567.42,297.36,342.0,0.0459272711178154,160.0,263.19,1520.6399999999999,1.67,65,79,101.61,1139.32
22,Mid-Career,Employed,11287,High Income,Urban,5643.5,1769.76,902.96,2,3017.7154073377906,1444.64,42107.68,1197.4,1773.38,0.1298590870158767,451.48,3573.61,8767.7,3.17,65,87,1231.18,6052.31
34,Mid-Career,Employed,5844,Middle Income,Rural,1753.2,901.28,233.76,3,168.95186617258696,653.84,12747.85,763.14,2192.62,0.12444192164865045,467.52,633.91,3355.7599999999998,2.36,65,81,1338.13,2344.78
26,Mid-Career,Employed,15174,High Income,Urban,7587.0,1464.86,1213.92,0,0.0,598.81,57786.65,2232.43,2675.79,0.0908310383564296,606.96,3916.51,10872.740000000002,3.15,65,88,2849.02,10602.68
29,Mid-Career,Employed,5807,Middle Income,Suburban,2322.8,1148.71,348.42,0,0.0,308.22,16545.59,638.75,1348.32,0.10148775482984758,232.28000000000003,1697.66,4052.2100000000005,1.88,65,81,1114.86,2833.89
52,Mid-Career,Employed,8053,Middle Income,Rural,2415.9,2143.98,322.12,0,0.0,1642.18,18818.77,1052.05,2118.95,0.044153796225059896,644.24,816.26,5526.24,3.04,65,84,1345.92,3570.15
22,Entry-Level,Employed,5042,Middle Income,Suburban,2016.8,752.01,302.52,0,0.0,433.05,17469.87,501.17,1469.5,0.04726637728173783,201.68,1825.47,3273.0099999999998,2.25,65,84,939.07,3622.47
44,Late-Career,Employed,20000,High Income,Suburban,8000.0,3505.02,1200.0,1,7198.815041005018,7394.1,70953.63,3378.31,3916.67,0.05896163282447878,1600.0,452.41,14305.02,1.86,65,86,5192.03,12269.46
31,Late-Career,Employed,20000,High Income,Suburban,8000.0,3084.52,1200.0,2,2917.503742041594,837.06,42899.02,2774.55,4940.93,0.056281021372485064,1600.0,2061.03,13884.52,3.31,65,87,4131.97,8126.55
31,Late-Career,Employed,20000,High Income,Rural,6000.0,2286.42,800.0,0,0.0,1642.58,27966.94,2322.96,8590.62,0.1612103979671947,1600.0,3990.88,10686.42,3.05,65,89,5059.52,11022.9
44,Entry-Level,Employed,4524,Middle Income,Urban,2262.0,266.74,361.92,3,3182.6294572226993,1651.56,9452.33,472.95,1160.39,0.08042916208030754,361.92,165.04,3252.58,2.61,65,79,869.88,1969.52
39,Mid-Career,Employed,9277,Middle Income,Urban,4638.5,1064.18,742.16,4,2239.088191667298,3178.22,24874.78,1092.09,1740.07,0.07644684597375104,742.1600000000001,1846.07,7187.0,2.52,65,83,1864.36,3380.56
41,Late-Career,Employed,18891,High Income,Urban,9445.5,1518.88,1511.28,0,0.0,3644.7,73815.73,2138.47,4276.87,0.07396798242658802,1511.28,2037.69,13986.940000000002,2.72,65,79,4085.68,6677.67
46,Entry-Level,Unemployed,2948,Low Income,Rural,884.4,693.38,117.92,1,6274.164815985485,653.18,7928.33,468.91,783.39,0.08233958855280257,294.8,32.22,1990.5,2.6,65,86,667.21,1932.69
31,Entry-Level,Employed,2681,Low Income,Suburban,1072.4,386.72,160.86,2,1439.7122372244564,302.52,6673.97,256.01,805.01,0.1682228070742972,214.48000000000002,624.74,1834.46,2.1,65,79,422.61,1163.27
27,Mid-Career,Employed,7489,Middle Income,Urban,3744.5,993.82,599.12,0,0.0,663.35,30242.73,918.87,1232.69,0.12821109065869893,299.56,1447.32,5637.0,2.29,65,83,1488.14,3036.83
22,Mid-Career,Employed,6989,Middle Income,Rural,2096.7,1359.06,279.56,1,1881.6723298815834,932.01,16283.79,836.12,2417.56,0.05352392664556486,279.56,1687.46,4014.8799999999997,3.48,65,85,1161.8,3627.93
25,Late-Career,Employed,12733,High Income,Urban,6366.5,1195.79,1018.64,2,2079.3864748512738,289.64,33857.91,1498.06,2654.01,0.14512638702055689,509.32,3726.32,9090.25,3.84,65,83,3507.31,11944.44
65,Entry-Level,Employed,4196,Middle Income,Urban,2098.0,468.51,335.68,0,0.0,1054.61,16901.36,494.4,799.41,0.04482929945177587,503.52,419.27,3405.71,3.28,65,89,477.46,2614.46
49,Mid-Career,Employed,10365,High Income,Suburban,4146.0,1590.03,621.9,1,2239.9263074212927,3098.92,35277.31,1219.74,2787.33,0.03515160652335176,829.2,1860.91,7187.129999999999,2.74,65,80,2376.74,7008.23
22,Entry-Level,Employed,3588,Low Income,Urban,1794.0,722.76,287.04,0,0.0,454.54,15507.83,493.21,290.99,0.10920090826089514,143.52,990.06,2947.32,2.33,65,82,578.86,1474.28
22,Entry-Level,Employed,4977,Middle Income,Rural,1493.1,871.39,199.08,0,0.0,869.22,11630.54,657.86,1755.57,0.09955167761736777,199.08,1432.83,2762.6499999999996,2.1,65,81,712.97,3071.79
40,Entry-Level,Unemployed,2358,Low Income,Urban,1179.0,382.98,188.64,2,6194.794586443246,492.21,9397.88,302.72,304.66,0.012448603401457946,235.8,289.62,1986.4199999999998,2.13,65,78,435.97,1302.33
41,Late-Career,Employed,14031,High Income,Rural,4209.3,2159.45,561.24,0,0.0,5193.42,24518.72,832.32,6268.69,0.07400443822564579,1122.48,1295.69,8052.469999999999,2.22,65,82,3711.41,6278.88
41,Mid-Career,Employed,5349,Middle Income,Suburban,2139.6,909.39,320.94,3,1690.4604487521015,2056.84,15904.95,673.95,1305.12,0.10440643716009765,427.92,764.45,3797.85,3.58,65,87,898.02,2783.39
31,Mid-Career,Employed,2000,Low Income,Urban,1000.0,320.17,160.0,3,1978.7830014048411,332.86,8809.29,173.77,346.06,0.08715564007021587,160.0,206.96,1640.17,3.4,65,89,219.58,913.25
33,Entry-Level,Employed,3417,Low Income,Rural,1025.1,336.58,136.68,3,3159.830527480075,481.36,5802.96,454.21,1464.43,0.057008787861464384,273.36,812.04,1771.7199999999998,2.87,65,82,522.06,1957.18
38,Late-Career,Employed,14391,High Income,Suburban,5756.4,2191.81,863.46,3,3641.860123851315,3537.63,47433.72,2151.31,3428.02,0.058905072086475684,1151.28,3781.19,9962.949999999999,2.02,65,84,2967.21,7490.71
36,Entry-Level,Employed,5013,Middle Income,Urban,2506.5,482.83,401.04,2,1024.2681797204561,2343.21,15159.82,508.7,1113.93,0.05158028263973648,401.04,1099.54,3791.41,2.95,65,89,597.38,2290.87
22,Late-Career,Employed,18154,High Income,Urban,9077.0,2796.7,1452.32,0,0.0,1768.89,41569.41,2083.43,2744.55,0.10660387562463328,726.1600000000001,3799.25,14052.18,2.38,65,84,4285.46,9367.76
